session.ID	Message.ID	Message.Timestamp	Message.From	Message.Text	Annotation_Result
2090	5	2016-04-01T14:54:56.845Z	user	Thank you!	thanks()
2091	1	2016-04-01T13:38:53.648Z	user	Can I get a taxi from the Golden Nugget Casino to the MGM Grand in Las Vegas?	request(taxi;pickup_location=Golden Nugget Casino;dropoff_location=MGM Grand;dropoff_location_city=Las Vegas)
2091	2	2016-04-01T14:12:21.031Z	agent	What date and time would you like to go?	request(date;pickup_time)
2091	3	2016-04-01T14:14:49.406Z	user	Saturday at 5pm	inform(date=Saturday;pickup_time=5pm)
2091	4	2016-04-01T14:19:19.951Z	agent	Sure! here are your options: uberX$13-18 uberXL$24-32 uberSELECT$32-42  Which can I book for you?	inform(mc_list={car_type=uberX||cost=$13-18}#{car_type=uberXL||cost=$24-32}#{car_type=uberSELECT||cost=$32-42})	multiple_choice(mc_list)
2091	5	2016-04-01T14:33:09.339Z	user	uberxl	inform(car_type=uberxl)
2091	6	2016-04-01T14:41:16.229Z	agent	Great! You'll be picked up Saturday at 5pm. Enjoy the ride!	inform(taskcomplete;date=Saturday;pickup_time=5pm)	closing(closing=Enjoy the ride)
2092	1	2016-04-01T17:26:13.340Z	user	"Hello, I need a cab from the Empire State Building to Coney Island."	request(greeting=Hello;taxi;pickup_location=Empire State Building;dropoff_location=Coney Island)
2092	2	2016-04-01T18:17:23.785Z	agent	"Thank you for waiting, and I'm happy to assist you today! What date and time would you like to go?"	greeting(greeting=Thank you for waiting, and I'm happy to assist you today)	request(date;pickup_time)
2092	3	2016-04-01T18:19:03.051Z	user	I would like to go today around 5 pm. There are 3 people in our party.	inform(date=today;pickup_time=around 5 pm;numberofpeople=3)
2092	4	2016-04-01T18:20:34.074Z	agent	"Great, that's all the information I need! Please let me know which of the following options you'd like to reserve: UberX: $95-125 surged 60%, UberXL: $143-189 surged 60%, UberFamily: $111-141 surged 60%, UberBlack: $120-157, UberSUV: $150-195"	multiple_choice(mc_list={car_type=uberX||cost=$95-125 surged 60%}#{car_type=uberXL||cost=$143-189surged 60%}#{car_type=uberFamily||cost=$111-141surged 60%}#{car_type=uberBLACK||cost=$120-157}#{car_type=uberSUV||cost=$150-195})
2092	5	2016-04-01T18:21:54.595Z	user	UberBlack would be great.	inform(car_type=UberBlack)
2092	6	2016-04-01T18:22:11.898Z	agent	"Your reservation is confirmed! Thank you for booking with us, and please enjoy your day."	inform(taskcomplete)	closing(closing=Thank you for booking with us, and please enjoy your day)
2092	7	2016-04-01T18:22:27.520Z	user	Thanks!	thanks()
2093	1	2016-04-01T16:56:29.380Z	user	"My girlfriends and I need a lift to 100 Bell St, Seattle, WA 98121 at 10pm tomorrow, we will be leaving from 215 Pontius Ave N, Seattle, WA 98109 there will be three of us in the car"	request(taxi;other=a lift;dropoff_location=100 Bell St;dropoff_location_city=Seattle;state=WA;pickup_time=10pm;date=tomorrow;pickup_location=215 Pontius Ave N;numberofpeople=three)
2093	2	2016-04-01T17:23:09.664Z	agent	"Here are the rides I have found for you, which one would you like? uberX: $5-7   uberXL: $8-11   PEDAL: $10-12   uberSELECT: $9-12   UberBLACK: $12-15   UberSUV: $20-23   For Hire: $6-7"	multiple_choice(mc_list)	inform(mc_list={car_type=uberX||cost=$5-7}#{car_type=uberXL||cost=$8-11}#{car_type=PEDAL||cost=$10-12}#{car_type=uberSELECT||cost=$9-12}#{car_type=UberBLACK||cost=$12-15}#{car_type=UberSUV||cost=$20-23}#{car_type=For Hire||cost=$6-7})
2093	3	2016-04-01T17:23:22.627Z	user	uberSELECT	inform(car_type=uberSELECT)
2093	4	2016-04-01T17:28:35.502Z	agent	"Your UberSELECT ride was confirmed, have a safe trip."	inform(taskcomplete;car_type=UberSELECT;closing=have a safe trip)
2093	5	2016-04-01T17:28:44.767Z	agent	"Your UberSELECT ride was confirmed, have a safe trip."	inform(taskcomplete;car_type=UberSELECT;closing=have a safe trip)
2094	1	2016-04-01T15:26:17.099Z	user	Is there any distance limit on an uber?	request(taxi;car_type=uber;other=any distance limit)
2094	2	2016-04-01T16:09:38.196Z	agent	Yes there is a 100 mile max	inform(other=a 100 mile max)
2094	3	2016-04-01T16:15:59.390Z	user	"Good to know. What large cities are within 100 miles of Boston, MA"	request(taxi;pickup_location_city=Boston;state=MA;other=What large cities are within 100 miles)
2094	4	2016-04-01T16:17:12.290Z	agent	"There are no major cities within 100 miles of Boston, there is Cambridge which is a large city"	inform(pickup_location_city={Boston#Cambridge};other=There are no major cities within 100 miles of Boston, there is Cambridge which is a large city)
2094	5	2016-04-01T16:17:42.320Z	user	"Excellent. Can I get an Uber from fanueil hall in Boston, MA to Cambridge square"	request(taxi;car_type=Uber;dropoff_location=Cambridge square;pickup_location_city=Boston;state=MA;pickup_location=fanueil hall)
2094	6	2016-04-01T16:19:49.716Z	agent	What date and time would you like to go?	request(date;pickup_time)
2094	7	2016-04-01T16:21:39.853Z	user	"Can I go tomorrow and Sunday, departing time: 3:00pm"	inform(date={tomorrow#Sunday};pickup_time=3:00pm)
2094	8	2016-04-01T16:22:51.790Z	agent	uberX: $10-13   uberXL: $17-23   UberBLACK: $26-34   UberSUV: $35-43	inform(mc_list={car_type=uberX||cost=$10-13}#{car_type=uberXL||cost=$17-23}#{car_type=UberBLACK||cost=$26-34}#{car_type=UberSUV||cost=$35-43})
2094	9	2016-04-01T16:30:56.782Z	user	Can I get an uberBLACK? what is that exactly	request(car_type=uberBLACK;other)
2094	10	2016-04-01T16:31:48.389Z	agent	"is basically the luxury version of UberX. With this ride option, you can arrive at your destination in style with a black-on-black luxury sedan. Would you like this one?"	inform(other=basically the luxury version;car_type=UberX)	confirm_question()
2094	11	2016-04-01T16:34:16.533Z	user	Totally.	confirm_answer()
2094	12	2016-04-01T16:35:50.767Z	agent	Your uberblack is confirmed. Enjoy your ride	inform(taskcomplete;car_type=uberblack;closing=Enjoy your ride)
2095	1	2016-04-01T15:32:13.766Z	user	I would like a taxi from MGM Grand to Mandalay Bay at 7 pm tonight please.	request(taxi;pickup_location= MGM Grand;dropoff_location=Mandalay Bay;pickup_time=7pm;date=tonight)
2095	2	2016-04-01T15:58:56.126Z	agent	How many people in your party?	request(numberofpeople)
2095	3	2016-04-01T15:59:15.539Z	user	2	inform(numberofpeople=2)
2095	4	2016-04-01T15:59:32.248Z	agent	"Here are the rides I have found for you, which one would you like? uberX: $6-8   uberXL: $11-14   uberSELECT: $14-17"	multiple_choice(mc_list)	inform(mc_list={car_type=uberX||cost=$6-8}#{car_type=uberXL||cost=$11-14}#{car_type=uberSELECT||cost=$14-17})
2095	5	2016-04-01T15:59:41.245Z	user	Uberx please	inform(car_type=uberx)
2095	6	2016-04-01T16:00:02.182Z	agent	"Your UberX ride was confirmed, have a safe trip."	inform(taskcomplete;car_type=UberX;closing=have a safe trip)
2095	7	2016-04-01T16:00:15.216Z	user	Thank you!	thanks()
2096	1	2016-04-01T17:35:42.498Z	user	"I would like a cab to grab me and my husband and bring us to University Village for lunch at 11:30 AM tomorrow. The address is 2623 Northeast University Village Street #7, Seattle, WA 98105. Our address for pick up is 9105 24th Ave NW Seattle, WA 98117."	request(taxi;numberofpeople=2;dropoff_location=2623 Northeast University Village Street #7;pickup_time=11:30 AM;date=tomorrow;dropoff_location_city=Seattle;state=WA;pickup_location=9105 24th Ave NW)
2096	2	2016-04-01T17:50:31.280Z	agent	"Here are the rides I have found for you, which one would you like? uberX: $14-19   uberXL: $25-33   PEDAL: $19-24   uberSELECT: $26-34   UberBLACK: $34-45   UberSUV: $45-56   For Hire: $17-24"	multiple_choice(mc_list)	inform(mc_list={car_type=uberX||cost=$14-19}#{car_type=uberXL||cost=$25-33}#{car_type=PEDAL||cost=$19-24}#{car_type=uberSELECT||cost=$26-34}#{car_type=UberBLACK||cost=$34-45}#{car_type=UberSUV||cost=$45-56}#{car_type=For Hire||cost=$17-24})
2096	3	2016-04-01T18:13:20.115Z	user	uberSELECT	inform(car_type=uberSELECT)
2096	4	2016-04-01T18:14:26.277Z	agent	"Your UberSELECT ride was confirmed, have a safe trip."	inform(taskcomplete;car_type=UberSELECT;closing=have a safe trip)
2097	1	2016-04-01T20:41:27.795Z	user	Hello. Can you please find a taxi for me to go to Minneapolis Airport tomorrow at 9 am. Thank you	request(taxi;greeting=Hello;dropoff_location=Minneapolis Airport;pickup_time=9am;date=tomorrow)
2097	2	2016-04-01T21:27:06.184Z	agent	What is the pickup location?	request(pickup_location)
2097	3	2016-04-01T21:28:26.219Z	user	Target Field in Minneapolis	inform(pickup_location=Target Field;pickup_location_city=Minneapolis)
2097	4	2016-04-01T21:39:37.808Z	agent	Great! Here are your options: UberBLACK$43-57 UberSUV$55-70  You'll need the XL if you have more than 4 passengers> What can I book for you?	inform(mc_list={car_type=UberBLACK||cost=$43-57}#{car_type=UberSUV||cost=$55-70})	inform(other=need the XL if you have more than 4 passengers)	multiple_choice(mc_list)
2097	5	2016-04-01T21:43:08.697Z	user	Uber SUV for 3	inform(car_type=Uber SUV;numberofpeople=3)
2097	6	2016-04-01T21:47:11.780Z	agent	Great! They'll see you tomorrow at 9am!	inform(taskcomplete;car_type=UberX;pickup_time=9am;date=tomorrow)
2097	7	2016-04-01T21:51:58.557Z	user	Great! Thank you so much	thanks()
2098	1	2016-04-01T15:39:50.026Z	user	I would like a taxi from MGM Grand to the Stratosphere in Las Vegas at 6pm tomorrow please.	request(taxi;pickup_location=MGM Grand;dropoff_location= Stratosphere;dropoff_location_city=Las Vegas;pickup_time=6pm;date=tomorrow)
2098	2	2016-04-01T16:49:38.138Z	agent	How many people in your party?	request(numberofpeople)
2098	3	2016-04-01T16:50:24.702Z	user	2	inform(numberofpeople=2)
2098	4	2016-04-01T16:51:04.674Z	agent	"Here are the rides I have found for you, which one would you like? uberX: $10-14   uberXL: $19-24   uberSELECT: $24-31"	multiple_choice(mc_list)	inform(mc_list={car_type=uberX||cost=$10-14}#{car_type=uberXL||cost=$19-24}#{car_type=uberSELECT||cost=$24-31})
2098	5	2016-04-01T16:53:07.452Z	user	uberx please	inform(car_type=uberx)
2098	6	2016-04-01T16:54:18.507Z	agent	"Your UberX ride was confirmed, have a safe trip."	inform(taskcomplete;car_type=UberX;closing=have a safe trip)
2098	7	2016-04-01T16:56:47.244Z	user	Thank you! PA	thanks()
2099	1	2016-04-01T16:27:30.776Z	user	"I need a ride to the grossmont Center Wal Mart today at 3PM, it's 2 people and the pickup location is Cuyamaca Community College"	request(taxi;pickup_location= Cuyamaca Community College;dropoff_location=grossmont Center Wal Mart;pickup_time=3pm;date=today;numberofpeople=2)
2099	2	2016-04-01T16:37:54.288Z	agent	uberX: $9-13   uberESPANOL: $9-13   uberSELECT: $26-34   uberXL: $14-19   UberBLACK: $38-49   UberSUV: $51-64   uberASSIST: $9-13   UberWAV: $24-31	inform(mc_list={car_type=uberX||cost=$9-13}#{car_type=uberESPANOL||cost=$9-13}#{car_type=uberSELECT||cost=$26-34}#{car_type=uberXL||cost=$14-19}#{car_type=UberBLACK||cost=$38-49}#{car_type=UberSUV||cost=$51-64}#{car_type=uberASSIST||cost=$9-13}#{car_type=UberWAV||cost=$24-31})
2099	3	2016-04-01T16:42:02.512Z	user	uberX	inform(car_type=uberx)
2099	4	2016-04-01T16:53:53.388Z	agent	Your uberx is confirmed	inform(taskcomplete;car_type=UberX)
2099	5	2016-04-01T16:54:34.312Z	user	thanks	thanks()
2100	1	2016-04-01T17:25:45.371Z	user	"Can I get someone to pick my family of five up from the Seattle-Tacoma International Airport tonight? Our flight comes in at 7pm. The airport?s address is 17801 International Blvd, Seattle, WA 98158. We need a ride home. Our address is 323 Queen Anne Ave N, Seattle, WA 98109."	request(taxi;numberofpeople=5;pickup_location=Seattle-Tacoma International Airport;date=tonight)	request(taxi;pickup_time=7pm)	request(taxi;pickup_location=17801 International Blvd;pickup_location_city=Seattle;state=WA)	request(taxi;dropoff_location=323 Queen Anne Ave N;dropoff_location_city=Seattle;state=WA)
2100	2	2016-04-01T17:50:57.214Z	agent	"Here are the rides I have found for you, which one would you like? uberSELECT: $52-68 UberSUV: $65"	multiple_choice(mc_list)	inform(mc_list={car_type=uberSELECT||cost=$52-68}#{car_type=UberSUV||cost=$65})
2100	3	2016-04-01T18:13:00.758Z	user	uberSELECT	inform(car_type=uberSELECT)
2100	4	2016-04-01T18:13:56.055Z	agent	"Your UberSELECT ride was confirmed, have a safe trip."	inform(taskcomplete;car_type=UberSELECT;closing=have a safe trip)
2101	1	2016-04-01T16:20:19.721Z	user	I would like a taxi from MCCarren Airport to Luxor in Las Vegas Sunday at 3 pm please.	request(taxi;pickup_location=MCCarren Airport;dropoff_location=Luxor;dropoff_location_city=Las Vegas;date=Sunday;pickup_time= 3 pm)
2101	2	2016-04-01T16:33:22.974Z	agent	How many people in your party?	request(numberofpeople)
2101	3	2016-04-01T16:35:11.138Z	user	3	inform(numberofpeople=3)
2101	4	2016-04-01T16:35:56.294Z	agent	"Here are the rides I have found for you, which one would you like? uberX: $14-17   uberXL: $23-29   uberSELECT: $29-37"	multiple_choice(mc_list)	inform(mc_list={car_type=uberX||cost=$14-17}#{car_type=uberXL||cost=$23-29}#{car_type=uberSELECT||cost=$29-37})
2101	5	2016-04-01T16:36:21.689Z	user	Uberx please	inform(car_type=Uberx)
2101	6	2016-04-01T16:38:25.932Z	agent	"Your UberX ride was confirmed, have a safe trip."	inform(taskcomplete;car_type=uberX;closing=have a safe trip)
2101	7	2016-04-01T16:41:15.935Z	user	Thank you! PA	thanks()
2102	1	2016-04-01T15:46:00.362Z	user	I would like a taxi from Adventuredome in Las Vegas to the Bellagio at 7 pm tomorrow please.	request(taxi;pickup_location=Adventuredome;pickup_location_city=Las Vegas;dropoff_location=Bellagio;pickup_time=7 pm;date=tomorrow)
2102	2	2016-04-01T16:13:55.218Z	agent	How many people in your party?	request(numberofpeople)
2102	3	2016-04-01T16:14:33.927Z	user	2	inform(numberofpeople=2)
2102	4	2016-04-01T16:20:07.401Z	agent	Sure! Here are your options: uberX$8-11 uberXL$14-18 uberSELECT$18-24  Which can I book for you?	inform(mc_list={car_type=uberX||cost=$8-11}#{car_type=uberXL||cost=$14-18}#{car_type=uberSELECT||cost=$18-24})	multiple_choice(mc_list)
2102	5	2016-04-01T16:20:37.186Z	user	Uberx please	inform(car_type=Uberx)
2102	6	2016-04-01T16:21:15.727Z	agent	Great! You'll be picked up at 7pm. Enjoy the ride!	inform(taskcomplete;pickup_time=7pm;closing=Enjoy the ride)
2102	7	2016-04-01T16:22:09.905Z	user	Thank you! PA	thanks()
2103	1	2016-04-01T20:30:51.094Z	user	My car won't start.  I need to get home from Galleria Mall in Roseville.  I live at 353 C st in Sacramento.  It's just me but I need the fastest ride	request(taxi;dropoff_location=353 C st;dropoff_location_city=Sacramento;date=today;pickup_location=Galleria Mall;pickup_location_city=Roseville;numberofpeople=1;other=I need the fastest ride)
2103	2	2016-04-01T21:24:42.710Z	agent	"Sure! Here are your options: uberX$21-28 uberXL$33-44 UberBLACK$100-132 UberSUV$123-160 Assist$21-28 WAV$49-66 ESPANOL  They're all the same speed, so just tell me which you'd need and I'll book it for you!"	multiple_choice(mc_list={car_type=uberX||cost=$21-28}#{car_type=uberXL||cost=$33-44}#{car_type=UberBLACK||cost=$100-132}#{car_type=UberSUV||cost=$123-160}#{car_type=Assist||cost=$21-28}#{car_type=WAV||cost=$49-66})
2103	3	2016-04-01T21:26:43.821Z	user	okay the x please	inform(car_type=uberX)
2104	1	2016-04-01T15:37:15.264Z	user	Can I get a taxi to take me and my two kids from Orlando Airport to Disney springs	request(taxi;pickup_location=Orlando Airport;numberofpeople=3;dropoff_location=Disney springs)
2104	2	2016-04-01T17:03:32.521Z	agent	What date and time would you like to go?	request(date;pickup_time)
2104	3	2016-04-01T17:31:33.533Z	user	Sunday at 12pm	inform(date=Sunday;pickup_time=12pm)
2104	4	2016-04-01T17:35:16.386Z	agent	Great! Here are your options: uberX$19-24 uberXL$32-41 UberSELECT$43-56 uberX + Car Seat$26-32 uberXL + Car Seat$39-49  Which would you like to book?	inform(mc_list={car_type=uberX||cost=$19-24}#{car_type=uberXL||cost=$32-41}#{car_type=UberSELECT||cost=$43-56}#{car_type=uberX + Car Seat||cost=$26-32}#{car_type=uberXL + Car Seat||cost=$39-49})	multiple_choice(mc_list)
2104	5	2016-04-01T17:37:16.408Z	user	UberXL	inform(car_type=UberXL)
2104	6	2016-04-01T17:38:01.181Z	agent	Great! They'll see you Sunday at 12pm. Enjoy the ride!	inform(taskcomplete;date=Sunday;pickup_time=12pm;closing=Enjoy the ride)
2105	1	2016-04-01T16:59:33.044Z	user	"Five of us need a ride tomorrow night from 3545 SW Elmgrove St. Seattle, WA 98126 to a party at 4131 SW Austin St. Seattle, WA 98136 at 6:30pm."	request(taxi;numberofpeople=5;date=tomorrow;pickup_location=3545 SW Elmgrove St;pickup_location_city=Seattle;state=WA;dropoff_location=4131 SW Austin St;dropoff_location=Seattle;state=WA;pickup_time=6:30pm)
2105	2	2016-04-01T17:40:18.502Z	agent	"Here are the rides I have found for you, which one would you like? uberX: $4-5   uberXL: $7-8   PEDAL: $9-10   uberSELECT: $8-9   UberBLACK: $12   UberSUV: $20   For Hire: $6"	multiple_choice(mc_list)	inform(mc_list={car_type=uberX||cost=$4-5}#{car_type=uberXL||cost=$7-8}#{car_type=PEDAL||cost=$9-10}#{car_type=uberSELECT||cost=$8-9}#{car_type=UberBLACK||cost=$12}#{car_type=UberSUV||cost=$20}#{car_type=Hire||cost=$6})
2105	3	2016-04-01T17:40:41.249Z	agent	"My apologies, for 5 riders you can only do UberSUV or Uber XL."	multiple_choice(car_type={ubersuv#uberxl})
2105	4	2016-04-01T18:13:59.431Z	user	UberBLACK	inform(car_type=UberBLACK)
2105	5	2016-04-01T18:17:03.202Z	agent	"Your UberBLACK ride was confirmed, have a safe trip."	inform(taskcomplete;car_type=uberBLACK;closing=have a safe trip)
2106	1	2016-04-01T16:59:45.748Z	user	"I need a taxi to pick me up Wednesday night at 9pm at 100 bell st, Seattle, WA 98121 and the destination is 200 8th Ave N, Seattle, WA 98109 there will be two riding in the cab."	request(taxi;date= Wednesday;pickup_time=9pm;pickup_location=100 bell st;pickup_location_city=Seattle;state=WA;dropoff_location=200 8th Ave N;dropoff_location_city=Seattle;state=WA;numberofpeople=2)
2106	2	2016-04-01T17:24:37.152Z	agent	"Here are the rides I have found for you, which one would you like? uberX: $4-6   uberXL: $7-9   PEDAL: $9-10   uberSELECT: $8-10   UberBLACK: $12-13   UberSUV: $20-21   For Hire: $6"	multiple_choice(mc_list)	inform(mc_list={car_type=uberX||cost=$4-6}#{car_type=uberXL||cost=$7-9}#{car_type=PEDAL||cost=$9-10}#{car_type=uberSELECT||cost=$8-10}#{car_type=UberBLACK||cost=$12-13}#{car_type=UberSUV||cost=$20-21}#{car_type=Hire||cost=$6})
2106	3	2016-04-01T17:25:03.618Z	user	uberSELECT: $8-10 please	inform(car_type=uberSELECT;cost=$8-10)
2106	4	2016-04-01T17:29:40.391Z	agent	"Your UberSELECT ride was confirmed, have a safe trip."	inform(taskcomplete;car_type=UberSELECT;closing=have a safe trip)
2107	1	2016-04-01T16:05:02.045Z	user	"need a ride for 4 people from the front street brewery in wilmington, nc to the Greenfield Grind Skatepark tonight at midnight"	request(taxi;numberofpeople=4;pickup_location=street brewery;pickup_location_city=wilmington;state=nc;dropoff_location=Greenfield Grind Skatepark;date=tonight;pickup_time=midnight)
2107	2	2016-04-01T17:12:25.212Z	agent	Sure! here are your options: uberX$4-5 uberXL$7-10  Which would you like to book?	inform(mc_list={car_type=uberX||cost=$4-5}#{car_type=uberXL||cost=$7-10})	multiple_choice(mc_list)
2107	3	2016-04-01T17:20:45.995Z	user	uberX$4-5	inform(car_type=uberX;cost=$4-5)
2107	4	2016-04-01T17:27:37.524Z	agent	Great! Your ride will be there at midnight. Enjoy the trip!	inform(taskcomplete;pickup_time=midnight;closing=Enjoy your ride)
2108	1	2016-04-01T15:26:53.970Z	user	I need an uber in Lowell MA	request(taxi;car_type=uber;pickup_location_city= Lowell;state=MA)
2108	2	2016-04-01T16:30:02.296Z	agent	What is the pickup location?	request(pickup_location)
2108	3	2016-04-01T16:31:21.511Z	user	"Brew'd Awakening. Please make sure my driver drinks coffee, I'll be bringing him/her on."	inform(pickup_location=Brew'd Awakening)	request(other=Please make sure my driver drinks coffee, I'll be bringing him/her on)
2108	4	2016-04-01T16:33:36.971Z	agent	"Ok. I can't guarantee they will drink coffee, but I'm sure they would appreciate the gesture! Where are we taking you?"	inform(other=I can't guarantee they will drink coffee, but I'm sure they would appreciate the gesture)	request(dropoff_location)
2108	5	2016-04-01T16:34:41.804Z	user	"They'll be taking me to the UML campus, main office building"	inform(dropoff_location=UML campus, main office building)
2108	6	2016-04-01T16:36:36.364Z	agent	Sure. Here are your options: uberX$5-7 uberXL$9-12 UberBLACK$15-18 UberSUV$25-26  You'll need XL or SUV if there are more than 4 of you. What can I book?	inform(mc_list={car_type=uberX||cost=$5-7}#{car_type=uberXL||cost=$9-12}#{car_type=uberBLACK||cost=$15-18}#{car_type=uberSUV||cost=$25-26};other=You'll need XL or SUV if there are more than 4 of you)	multiple_choice(mc_list)
2108	7	2016-04-01T16:37:34.379Z	user	Are any of the options handicap accessible?	request(other=handicap accessible)
2108	8	2016-04-01T16:40:34.357Z	agent	"They are not. SUV may be able to fit something like a walker, but they wouldn't work for a motorized wheelchair. We dont have that option available in your market, unfortunately. How would you like to proceed?"	inform(car_type=SUV;other=They are not. SUV may be able to fit something like a walker, but they wouldn't work for a motorized wheelchair. We dont have that option available in your market)	confirm_question()
2108	9	2016-04-01T16:42:04.643Z	user	UberSUV would be fine thanks	confirm_answer(car_type=UberSUV )	thanks()
2108	10	2016-04-01T16:47:18.818Z	agent	What date and time would you like to go? Right now?	request(date;pickup_time)	confirm_question(pickup_time=Right now)
2108	11	2016-04-01T16:49:54.782Z	user	Yes.	confirm_answer()
2108	12	2016-04-01T16:49:58.266Z	user	Right now.	inform(pickup_time=Right now)
2108	13	2016-04-01T16:51:57.070Z	agent	Great! That ride will be there shortly. Enjoy the trip!	inform(taskcomplete)	closing(closing=Enjoy the trip)
2109	1	2016-04-01T15:27:56.377Z	user	Can I get an uber to take me to Big Arm?	request(taxi;dropoff_location=Big Arm)
2109	2	2016-04-01T17:20:57.108Z	agent	What is the pickup location?	request(pickup_location)
2109	3	2016-04-01T17:27:43.074Z	user	Cowboys Heaven... wink.	inform(pickup_location=Cowboys Heaven)
2109	4	2016-04-01T17:27:55.161Z	agent	"What city is this, please?"	request(pickup_location_city)
2109	5	2016-04-01T17:30:21.607Z	user	"Cowboys Heaven, Montana"	inform(pickup_location=Cowboys Heaven;pickup_location_city=Montana)
2109	6	2016-04-01T17:33:23.933Z	agent	"Ah, got it! Unfortunately, uber isn't working in that area yet. Would you like to try a different location?"	inform(result={};car_type=uber)	confirm_question(dropoff_location)
2109	7	2016-04-01T17:34:53.318Z	user	"ARGH. Damn. That's the worst. I hate you. I don't hate you, I just hate uber.  Yeah, take me to Philadelphia."	confirm_answer(dropoff_location_city=Philadelphia)
2109	8	2016-04-01T17:37:19.255Z	agent	"I'm sorry. I have never been to Montana. If uber doesn't start driving there, I'm not sure I ever will!!! What is the new pickup location?"	request(pickup_location)
2109	9	2016-04-01T17:42:00.546Z	user	Hahhaha. Well at least you're funny. Thanks man. Pick me up at the reading terminal market and take me to the liberty bell center. Time to hunt for a national treasure.	inform(pickup_location=reading terminal market;dropoff_location=liberty bell center)
2109	10	2016-04-01T17:43:39.088Z	agent	"Great. Here are your options: pool$6 uberX$5-6 uberXL$7-8 UberBLACK$15 UberSUV$25 UberBLACK with Car Seat$25 SUV + Car Seat$35 WAV$15  If there are more than 4 of you or if your treasure hunting equipment is very large, I'd go with the XL or SUV.   Which would you like to book?"	inform(mc_list={car_type=pool||cost=$6}#{car_type=uberX||cost=$5-6}#{car_type=uberXL||cost=$7-8}#{car_type=UberBLACK||cost=$15}#{car_type=UberSUV||cost=$25}#{car_type=UberBLACK with Car Seat||cost=$25}#{car_type=SUV + Car Seat||cost=$35}#{car_type=WAV||cost=$15})	inform(other=more than 4 of you or if your treasure hunting equipment is very large, I'd go with the XL or SUV)	multiple_choice(mc_list)
2109	11	2016-04-01T17:45:07.226Z	user	I'll rock the SUV.	inform(car_type=SUV)
2109	12	2016-04-01T18:00:44.109Z	agent	What date and time would you like to go?	request(pickup_time;date)
2109	13	2016-04-01T18:02:04.054Z	user	Tomorrow at noon	inform(pickup_time=noon;date=Tomorrow)
2109	14	2016-04-01T18:11:46.044Z	agent	Great! Your driver will see you then!	inform(taskcomplete;closing=Your driver will see you then)
2110	1	2016-04-02T01:45:19.527Z	user	"Hello. Can you please book a taxi for me tomorrow morning from Sheraton West Des Moines, IA to Des Moines Airport? Thank you"	greeting()	request(taxi;date=tomorrow;pickup_location=Sheraton;pickup_location_city=West Des Moines;state=IA;dropoff_location= Des Moines Airport)	thanks()
2110	2	2016-04-02T02:02:17.461Z	agent	Sure! Here are your options: uberX$11-15 uberXL$19-25  You should book the XL if you have more that 4 passengers. Which would you like to book?	inform(mc_list={car_type=uberX||cost=$11-15}#{car_type=uberXL||cost=$19-25})	inform(other=recommend UberXL)	multiple_choice(mc_list)
2110	3	2016-04-02T02:11:33.201Z	user	I need it for 2 only	inform(numberofpeople=2)
2110	4	2016-04-02T02:11:58.375Z	agent	Great. Would you like the uberX?	inform(car_type=uberX)	confirm_question()
2110	5	2016-04-02T02:12:09.848Z	user	yes please	confirm_answer()
2110	6	2016-04-02T02:14:23.569Z	agent	You're all set! Enjoy the ride!	inform(taskcomplete;closing= Enjoy the ride)
2110	7	2016-04-02T02:15:08.566Z	user	Great! Thank you	thanks()
2111	1	2016-04-01T16:04:51.775Z	user	"need a ride from coastal cremations in wilmington, nc to  Cape Fear Riverboats at 2 pm today"	request(taxi;pickup_location=coastal cremations;pickup_location=wilmington;state=nc;dropoff_location=Cape Fear Riverboats;date=today;pickup_time=2pm)
2111	2	2016-04-01T16:34:16.748Z	agent	How many people in your party?	request(numberofpeople)
2111	3	2016-04-01T16:38:57.630Z	user	4 (we got a group discount rate)	inform(numberofpeople=4)
2111	4	2016-04-01T16:41:15.574Z	agent	"Here are the rides I have found for you, which one would you like? uberX: $8-11   uberXL: $16-21. You might be more comfortable traveling with the UberXL if you have luggage."	multiple_choice(mc_list)	inform(mc_list={car_type=uberX||cost=$8-11}#{car_type=uberXL||cost=$16-21})	inform(other=recommend UberXL if you have luggage)
2111	5	2016-04-01T17:04:39.818Z	user	uberXL: $16-21 just 4 urn sized boxes	inform(car_type=uberXL||cost=$16-21)
2111	6	2016-04-01T17:05:12.437Z	agent	"Your UberXL ride was confirmed, have a safe trip."	inform(taskcomplete;car_type=uberXL;closing=have a safe trip)
2112	1	2016-04-01T17:34:17.758Z	user	hi	greeting()
2112	2	2016-04-01T18:05:31.451Z	agent	Hello! I'm here to book an uber ride for you. Can I help you with that today?	greeting()	greeting(greeting=I'm here to book an uber ride for you)
2112	3	2016-04-01T18:06:40.267Z	user	"Hi, can I go to the San Francisco 49ers Stadium?"	greeting()	request(taxi;dropoff_location=49ers Stadium;dropoff_location_city=San Francisco)
2112	4	2016-04-01T18:07:41.070Z	agent	What is the pickup location?	request(pickup_location)
2112	5	2016-04-01T18:08:17.023Z	user	San Francisco airport	inform(pickup_location=San Francisco airport)
2112	6	2016-04-01T18:10:37.788Z	agent	What date and time would you like to go?	request(date;pickup_time)
2112	7	2016-04-01T18:11:28.696Z	user	Tomorrow at 3 PM	inform(date;pickup_time=3 PM)
